c0_rf_stage1_stack,c1_rf_stage1_stack,c2_rf_stage1_stack
0.241,0.759,0.0
0.48,0.52,0.0
1.0,0.0,0.0
0.9582,0.017799999999999996,0.024
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.12033333333333333,0.3586333333333333,0.5210333333333335
0.624,0.376,0.0
0.6527666666666664,0.34356666666666663,0.0036666666666666666
0.8691904761904761,0.13080952380952376,0.0
0.2615,0.7385,0.0
0.284,0.716,0.0
0.19469047619047614,0.8053095238095239,0.0
0.20613333333333334,0.7938666666666667,0.0
0.18246666666666667,0.023566666666666666,0.7939666666666666
0.04038333333333334,0.09373333333333336,0.8658833333333336
0.998,0.0,0.002
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9169142857142856,0.08308571428571428,0.0
0.8395,0.1605,0.0
0.8179000000000001,0.12079999999999999,0.06130000000000001
0.3405761904761905,0.25942380952380956,0.4
0.9766333333333334,0.008233333333333332,0.015133333333333335
0.9815,0.008533333333333334,0.009966666666666665
0.9807666666666667,0.015233333333333335,0.004
0.8385380952380954,0.08157619047619045,0.07988571428571428
1.0,0.0,0.0
1.0,0.0,0.0
0.6226666666666667,0.37733333333333335,0.0
0.9945,0.004,0.0015
0.9171,0.07890000000000001,0.004
0.19514285714285717,0.6871666666666666,0.11769047619047622
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.996,0.004,0.0
0.993,0.007000000000000001,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9789999999999999,0.021,0.0
0.9875,0.002,0.0105
0.5545095238095238,0.42002380952380963,0.025466666666666665
0.29366666666666663,0.6976666666666667,0.008666666666666668
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.023466666666666667,0.4300619047619048,0.5464714285714284
0.9688333333333332,0.002,0.029166666666666664
0.9933333333333334,0.0,0.006666666666666666
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.9944,0.0056,0.0
0.1178,0.2817333333333333,0.6004666666666667
0.8866333333333332,0.073,0.040366666666666676
0.9917999999999999,0.0062,0.002
0.1255,0.8745,0.0
0.6744000000000003,0.32560000000000017,0.0
0.8187333333333334,0.18126666666666663,0.0
0.872,0.128,0.0
0.3208714285714286,0.6791285714285715,0.0
0.7361166666666668,0.2638833333333333,0.0
0.996,0.004,0.0
0.033624603174603175,0.49084047619047627,0.47553492063492053
0.2810063492063492,0.6701047619047619,0.04888888888888889
0.3667095238095239,0.31616111111111117,0.31712936507936523
0.8931333333333333,0.10686666666666667,0.0
0.9534666666666667,0.04653333333333333,0.0
0.9743333333333334,0.02566666666666667,0.0
0.9245,0.0675,0.008
0.9921666666666666,0.005833333333333333,0.002
1.0,0.0,0.0
0.9953333333333334,0.0,0.004666666666666666
0.9329666666666667,0.06703333333333333,0.0
0.8981571428571429,0.10184285714285715,0.0
0.7391333333333333,0.13200000000000006,0.12886666666666668
0.8266999999999999,0.1713,0.002
0.993,0.0,0.007
0.9966666666666667,0.0,0.003333333333333333
0.9866666666666666,0.0006666666666666666,0.012666666666666666
0.9417,0.0105,0.047799999999999995
0.8119666666666667,0.18803333333333339,0.0
0.994,0.0,0.006
0.978,0.006,0.016
0.992,0.001,0.007
1.0,0.0,0.0
1.0,0.0,0.0
0.9749999999999999,0.02266666666666667,0.002333333333333333
0.9195,0.0805,0.0
0.9715,0.0285,0.0
0.9912666666666666,0.007733333333333333,0.001
0.9662000000000001,0.0,0.033800000000000004
0.6344619047619048,0.29380000000000006,0.07173809523809524
0.23799999999999993,0.011666666666666665,0.7503333333333334
0.9666666666666667,0.032,0.0013333333333333333
0.9596666666666667,0.035,0.005333333333333333
0.998,0.0,0.002
0.6322666666666668,0.050333333333333334,0.3174
1.0,0.0,0.0
0.13620952380952378,0.10552380952380953,0.7582666666666665
0.9199571428571429,0.08004285714285712,0.0
0.9411666666666667,0.057499999999999996,0.0013333333333333333
0.44949047619047605,0.5468428571428572,0.0036666666666666666
0.8414714285714285,0.03904285714285714,0.11948571428571432
0.7486666666666667,0.06866666666666665,0.1826666666666667
0.07125238095238094,0.7640142857142858,0.16473333333333334
0.18233333333333335,0.8166666666666667,0.001
0.976,0.024,0.0
0.9831333333333332,0.01686666666666667,0.0
0.9931666666666666,0.006833333333333333,0.0
0.5927666666666668,0.398,0.009233333333333333
1.0,0.0,0.0
0.9823333333333334,0.013666666666666666,0.004
0.9945333333333334,0.0054666666666666665,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.2921238095238095,0.26685238095238106,0.44102380952380954
0.998,0.002,0.0
0.24454999999999996,0.13165000000000002,0.6237999999999999
0.347,0.6509999999999999,0.002
0.6151095238095238,0.3848904761904761,0.0
0.7470333333333333,0.2529666666666666,0.0
0.192,0.044,0.764
0.4733190476190478,0.195,0.3316809523809523
0.2587,0.7413000000000001,0.0
0.6726047619047617,0.3273952380952381,0.0
0.3337,0.6663000000000001,0.0
0.9945,0.0055,0.0
0.999,0.001,0.0
0.9686666666666667,0.03133333333333333,0.0
0.9953571428571429,0.004642857142857142,0.0
0.987,0.0,0.013
0.9846333333333334,0.015366666666666666,0.0
0.5944357142857142,0.15868333333333337,0.24688095238095228
0.9983333333333334,0.0,0.0016666666666666666
1.0,0.0,0.0
0.9022333333333333,0.09776666666666668,0.0
0.9955,0.0005,0.004
0.9085000000000001,0.0895,0.002
0.997,0.0,0.003
1.0,0.0,0.0
0.9893333333333333,0.007666666666666667,0.003
0.5578,0.0745,0.36769999999999997
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9886666666666666,0.006333333333333333,0.005
0.6087999999999998,0.3912,0.0
0.39,0.61,0.0
0.9993333333333334,0.0,0.0006666666666666666
0.9949999999999999,0.0036666666666666666,0.0013333333333333333
1.0,0.0,0.0
0.998,0.0,0.002
0.999,0.001,0.0
0.9882666666666667,0.011733333333333332,0.0
0.9869333333333334,0.013066666666666666,0.0
0.978,0.008,0.014
0.973,0.010666666666666666,0.016333333333333335
0.9431666666666666,0.05683333333333333,0.0
0.998,0.002,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.96,0.04,0.0
0.21403333333333338,0.6548333333333334,0.13113333333333332
0.971,0.029,0.0
0.8595714285714285,0.055042857142857136,0.0853857142857143
0.9121666666666668,0.016833333333333332,0.071
0.996,0.0,0.004
0.991,0.002,0.007
0.9426666666666668,0.012333333333333333,0.045
0.8850333333333334,0.04496666666666667,0.07
0.8789666666666667,0.023033333333333336,0.098
0.8860999999999999,0.051900000000000016,0.062
0.997,0.003,0.0
0.9716523809523809,0.026847619047619047,0.0015
0.9859523809523809,0.012547619047619047,0.0015
0.8488000000000004,0.1512,0.0
0.5977,0.40230000000000016,0.0
0.5625761904761905,0.4374238095238096,0.0
0.8023047619047619,0.1976952380952381,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.04661428571428571,0.0377904761904762,0.9155952380952381
0.998,0.002,0.0
0.998,0.002,0.0
0.996,0.004,0.0
0.986,0.0,0.014
0.0762047619047619,0.9057952380952381,0.018
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.998,0.002,0.0
0.9554999999999999,0.030499999999999996,0.014
0.998,0.002,0.0
0.996,0.0,0.004
0.9951666666666666,0.004833333333333333,0.0
0.998,0.002,0.0
0.995,0.003,0.002
0.6069523809523808,0.393047619047619,0.0
0.9926666666666666,0.003333333333333333,0.004
0.8879666666666666,0.0727,0.03933333333333333
0.8338,0.1662,0.0
1.0,0.0,0.0
0.995,0.005,0.0
0.9599666666666667,0.04003333333333333,0.0
0.9841666666666666,0.015833333333333335,0.0
0.5712111111111111,0.428788888888889,0.0
0.999,0.001,0.0
1.0,0.0,0.0
0.9169333333333332,0.002,0.08106666666666666
0.9500000000000001,0.002,0.048
0.998,0.002,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.8725,0.1275,0.0
0.3221666666666667,0.6778333333333334,0.0
0.9015,0.0985,0.0
0.2725333333333333,0.7274666666666666,0.0
0.4539,0.5461,0.0
0.9680666666666667,0.029933333333333333,0.002
0.9259,0.06409999999999999,0.01
0.9828666666666667,0.006799999999999999,0.010333333333333332
0.9756666666666668,0.020333333333333335,0.004
0.997,0.003,0.0
0.9089666666666666,0.09103333333333333,0.0
0.9033,0.09670000000000001,0.0
0.9943333333333334,0.005666666666666666,0.0
0.997,0.002,0.001
0.998,0.002,0.0
0.996,0.0,0.004
0.994,0.002,0.004
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.8181,0.0006666666666666666,0.1812333333333333
0.9576666666666669,0.042333333333333334,0.0
0.995,0.0,0.005
0.8673333333333333,0.09100000000000001,0.041666666666666664
0.3359333333333333,0.6640666666666666,0.0
0.9946666666666666,0.002,0.003333333333333333
1.0,0.0,0.0
0.9967999999999999,0.0022,0.001
0.998,0.002,0.0
0.999,0.001,0.0
1.0,0.0,0.0
0.99,0.01,0.0
0.9593333333333334,0.036666666666666674,0.004
0.7904928571428569,0.03764285714285714,0.17186428571428566
0.501288095238095,0.20101825396825404,0.2976936507936507
0.998,0.002,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.40913333333333346,0.3073666666666667,0.28349999999999975
0.249,0.007,0.744
0.2959666666666667,0.0182,0.6858333333333333
0.35286666666666666,0.030199999999999998,0.6169333333333334
0.338,0.662,0.0
0.12319047619047617,0.16233333333333333,0.7144761904761904
0.9781666666666667,0.003333333333333333,0.0185
0.9835,0.0,0.0165
0.9993333333333333,0.0006666666666666666,0.0
1.0,0.0,0.0
0.991,0.0,0.009
0.9908333333333333,0.005166666666666666,0.004
1.0,0.0,0.0
0.8665,0.04416666666666667,0.08933333333333333
0.7341666666666666,0.0,0.2658333333333333
0.3541,0.6459000000000001,0.0
0.30663333333333337,0.6933666666666668,0.0
1.0,0.0,0.0
0.998,0.0,0.002
0.998,0.0,0.002
0.5015738095238095,0.46935952380952395,0.029066666666666668
0.2089047619047619,0.7532619047619047,0.03783333333333334
0.9953333333333333,0.004666666666666667,0.0
0.9893333333333333,0.010666666666666666,0.0
0.18286666666666668,0.6980333333333334,0.11910000000000001
0.9059952380952379,0.06500476190476191,0.028999999999999998
0.9696666666666668,0.026333333333333337,0.004
0.9462,0.049133333333333334,0.004666666666666666
0.9867999999999999,0.0132,0.0
0.991,0.009,0.0
0.6494238095238096,0.3107380952380953,0.03983809523809524
0.9027000000000002,0.0428,0.05449999999999999
0.8935666666666667,0.07976666666666667,0.02666666666666667
0.9070333333333336,0.040799999999999996,0.05216666666666666
0.9857428571428573,0.007857142857142858,0.0064
0.9915333333333334,0.006466666666666667,0.002
0.9993333333333334,0.0006666666666666666,0.0
0.08556666666666668,0.1338,0.7806333333333332
0.7847,0.21529999999999996,0.0
0.8714000000000001,0.1286,0.0
0.9529666666666666,0.04703333333333334,0.0
0.998,0.002,0.0
0.9204000000000001,0.0796,0.0
0.9025666666666667,0.09743333333333336,0.0
0.9235000000000001,0.0765,0.0
0.9742999999999999,0.0257,0.0
0.9242999999999998,0.07170000000000001,0.004
0.9425999999999999,0.0554,0.002
0.9070666666666668,0.04893333333333332,0.044
0.9406166666666668,0.020666666666666667,0.03871666666666667
0.9126666666666666,0.014833333333333334,0.0725
0.19310952380952384,0.7895571428571427,0.017333333333333333
0.5080428571428571,0.4423571428571429,0.049600000000000005
1.0,0.0,0.0
0.7984333333333333,0.0,0.20156666666666664
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.7921761904761905,0.20782380952380955,0.0
0.7988761904761904,0.20112380952380954,0.0
0.2932666666666667,0.7067333333333333,0.0
0.998,0.0,0.002
0.9760000000000001,0.005333333333333333,0.018666666666666668
0.998,0.002,0.0
1.0,0.0,0.0
0.9961666666666666,0.0,0.003833333333333333
1.0,0.0,0.0
0.996,0.0,0.004
0.9985,0.0,0.0015
0.7117666666666667,0.2882333333333333,0.0
0.9848333333333333,0.002,0.013166666666666667
0.9635,0.001,0.0355
0.8637095238095238,0.08143333333333333,0.054857142857142854
0.99,0.01,0.0
0.994,0.006,0.0
0.9819999999999999,0.018,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.2111,0.7889,0.0
0.20446666666666669,0.12303333333333336,0.6725
0.9455666666666666,0.05043333333333334,0.004
0.9678333333333333,0.0255,0.006666666666666666
0.9953333333333333,0.002,0.002666666666666667
1.0,0.0,0.0
0.9749666666666665,0.023033333333333333,0.002
0.9235,0.0765,0.0
0.9556666666666666,0.04433333333333333,0.0
0.7077166666666667,0.18730000000000002,0.10498333333333333
0.815738095238095,0.025933333333333333,0.1583285714285714
0.8288666666666666,0.051,0.12013333333333333
0.9870333333333334,0.012966666666666666,0.0
0.986,0.014,0.0
0.998,0.002,0.0
0.99,0.01,0.0
0.1233904761904762,0.16847619047619047,0.7081333333333333
0.9593333333333333,0.04066666666666666,0.0
0.9956666666666666,0.0,0.004333333333333333
0.9966666666666666,0.0,0.003333333333333333
0.998,0.0,0.002
0.9685904761904762,0.014257142857142859,0.01715238095238095
0.5878571428571425,0.41214285714285726,0.0
0.20648333333333335,0.7935166666666665,0.0
0.6276190476190474,0.3703809523809525,0.002
0.996,0.004,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.43960000000000005,0.15887619047619048,0.4015238095238094
0.4775904761904762,0.4639571428571429,0.05845238095238096
0.17986666666666665,0.7756666666666668,0.04446666666666667
0.9662666666666666,0.03373333333333334,0.0
0.994,0.004,0.002
0.995,0.0,0.005
0.9933333333333334,0.004,0.0026666666666666666
0.9973333333333334,0.0,0.0026666666666666666
0.991,0.002,0.007
0.979,0.021,0.0
0.5993666666666667,0.39963333333333334,0.001
0.26416666666666666,0.7358333333333333,0.0
0.9397666666666668,0.06023333333333333,0.0
0.2795,0.7204999999999999,0.0
0.8120857142857144,0.1879142857142857,0.0
0.7352261904761904,0.26477380952380947,0.0
1.0,0.0,0.0
0.9768333333333332,0.021166666666666663,0.002
0.2027888888888889,0.048299999999999996,0.7489111111111112
0.9976666666666666,0.0,0.002333333333333333
0.9468999999999999,0.027899999999999998,0.0252
0.994,0.004,0.002
1.0,0.0,0.0
0.993,0.005,0.002
0.2738,0.7257,0.0005
0.998,0.002,0.0
1.0,0.0,0.0
0.9816666666666666,0.0,0.018333333333333333
0.9195999999999999,0.0,0.0804
0.35041355311355293,0.2664934065934066,0.38309304029304037
0.996,0.0,0.004
1.0,0.0,0.0
0.32433333333333336,0.6756666666666667,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.5402333333333335,0.4597666666666666,0.0
0.33333333333333337,0.6666666666666667,0.0
0.996,0.002,0.002
0.997,0.0018333333333333333,0.0011666666666666665
0.971,0.026,0.003
0.7681333333333333,0.23186666666666667,0.0
0.09426666666666665,0.4017523809523809,0.5039809523809525
0.40575952380952385,0.294095238095238,0.300145238095238
0.9113666666666668,0.01,0.07863333333333332
0.7177571428571426,0.02543333333333333,0.2568095238095238
0.8541166666666663,0.14588333333333334,0.0
0.9936666666666666,0.002333333333333333,0.004
0.998,0.0,0.002
1.0,0.0,0.0
0.998,0.002,0.0
0.9956666666666666,0.004333333333333333,0.0
0.8378047619047619,0.0376,0.12459523809523809
0.6733619047619047,0.1841,0.1425380952380952
0.9869999999999999,0.002,0.011
0.944,0.03290476190476191,0.023095238095238096
0.961,0.030333333333333334,0.008666666666666668
0.9324833333333332,0.016,0.051516666666666676
0.8498095238095236,0.01,0.1401904761904762
0.8549999999999999,0.12083333333333332,0.024166666666666663
0.9717000000000001,0.028300000000000002,0.0
0.9953333333333333,0.004666666666666666,0.0
0.3110714285714286,0.6772857142857143,0.011642857142857142
0.27529999999999993,0.7246999999999999,0.0
0.022,0.5121952380952383,0.4658047619047617
0.9113666666666668,0.0,0.08863333333333334
0.8879000000000001,0.0,0.11209999999999998
0.30323333333333335,0.0,0.6967666666666668
0.8373,0.15669999999999998,0.006
0.7807000000000002,0.21329999999999996,0.006
0.9528666666666666,0.03713333333333333,0.01
1.0,0.0,0.0
1.0,0.0,0.0
0.8236285714285712,0.17637142857142868,0.0
0.9369333333333334,0.06306666666666666,0.0
0.1902904761904762,0.8097095238095239,0.0
0.18416666666666665,0.8158333333333334,0.0
0.9845,0.0,0.0155
0.945,0.0,0.055
0.8344666666666666,0.16553333333333334,0.0
0.998,0.0,0.002
0.9507571428571427,0.04924285714285715,0.0
0.998,0.002,0.0
0.995,0.0,0.005
0.995,0.0,0.005
0.9925,0.0,0.0075
0.9916666666666666,0.0,0.008333333333333333
0.9983333333333334,0.0016666666666666668,0.0
0.9973333333333334,0.0,0.0026666666666666666
0.9649285714285715,0.0,0.03507142857142857
0.14906666666666663,0.8331333333333333,0.0178
0.97,0.03,0.0
0.99,0.01,0.0
0.986,0.014,0.0
0.8112333333333335,0.18876666666666664,0.0
0.30916666666666665,0.6908333333333333,0.0
1.0,0.0,0.0
0.998,0.0,0.002
0.08913333333333333,0.0035,0.9073666666666667
0.1379833333333333,0.0099,0.8521166666666665
0.29756666666666665,0.7024333333333332,0.0
0.8116190476190476,0.003,0.18538095238095237
0.9333666666666666,0.0155,0.051133333333333336
0.981,0.0,0.019
0.8563000000000002,0.14370000000000002,0.0
0.9389333333333335,0.06106666666666666,0.0
0.9880000000000001,0.0,0.011999999999999999
0.992,0.0,0.008
1.0,0.0,0.0
0.9584047619047618,0.002,0.0395952380952381
0.9216761904761906,0.04035714285714286,0.03796666666666667
0.8483333333333332,0.15166666666666673,0.0
0.9451999999999999,0.0438,0.011
0.9886666666666666,0.005333333333333333,0.006
0.9683333333333334,0.01633333333333333,0.015333333333333332
0.8970999999999999,0.06093333333333334,0.04196666666666666
0.8613575757575755,0.10686363636363634,0.03177878787878788
0.8308666666666665,0.10516666666666667,0.06396666666666667
0.09316666666666668,0.4514809523809522,0.45535238095238106
0.9245,0.0755,0.0
0.9611666666666667,0.03883333333333333,0.0
0.999,0.001,0.0
1.0,0.0,0.0
0.9457999999999999,0.05220000000000001,0.002
0.9816999999999999,0.0015,0.016800000000000002
0.8849999999999999,0.09966666666666665,0.015333333333333334
0.8228333333333339,0.1771666666666666,0.0
0.9865,0.0135,0.0
0.997,0.003,0.0
0.2417857142857143,0.7582142857142856,0.0
0.9793333333333334,0.0,0.020666666666666667
0.7113261904761904,0.0,0.2886738095238096
0.9855,0.0085,0.006
0.9732666666666666,0.025733333333333327,0.001
0.2383619047619047,0.7252047619047621,0.03643333333333333
0.297,0.6783333333333333,0.024666666666666663
0.45575555555555547,0.1562,0.3880444444444444
0.246,0.74,0.014
1.0,0.0,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.22448095238095234,0.6286,0.14691904761904764
0.993,0.0,0.007
0.9938333333333333,0.0,0.006166666666666666
0.9967999999999999,0.002,0.0012
0.998,0.002,0.0
0.999,0.001,0.0
0.998,0.0,0.002
1.0,0.0,0.0
0.9648666666666668,0.0115,0.023633333333333333
0.9924,0.0076,0.0
0.9505238095238095,0.04633333333333334,0.003142857142857143
0.9958333333333333,0.0,0.004166666666666666
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.976,0.024,0.0
0.998,0.002,0.0
0.8925666666666667,0.03863333333333333,0.0688
0.5645,0.4355000000000001,0.0
0.3573333333333334,0.6406666666666667,0.002
1.0,0.0,0.0
0.08903333333333333,0.419909523809524,0.4910571428571427
0.9293666666666666,0.03811904761904762,0.03251428571428571
0.9295555555555556,0.0374111111111111,0.03303333333333334
0.9865,0.0135,0.0
0.9896666666666666,0.010333333333333333,0.0
0.9328333333333334,0.06716666666666665,0.0
0.9791666666666667,0.0,0.020833333333333332
0.996,0.0,0.004
1.0,0.0,0.0
0.996,0.0,0.004
1.0,0.0,0.0
1.0,0.0,0.0
0.9722000000000001,0.010166666666666666,0.017633333333333334
0.9722000000000001,0.010166666666666666,0.017633333333333334
0.8550285714285714,0.14397142857142856,0.001
0.9626833333333333,0.03531666666666666,0.002
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9657619047619048,0.0,0.03423809523809524
1.0,0.0,0.0
0.9869333333333333,0.010666666666666666,0.0024
0.9883333333333334,0.011666666666666665,0.0
0.9783333333333334,0.019666666666666666,0.002
0.9987999999999999,0.0012,0.0
0.9913333333333334,0.006666666666666666,0.002
0.9592619047619049,0.03573809523809524,0.005
0.9592619047619049,0.03573809523809524,0.005
0.9424,0.0576,0.0
0.998,0.002,0.0
0.358,0.642,0.0
0.9417000000000001,0.0583,0.0
0.958,0.036666666666666674,0.005333333333333333
0.992,0.008,0.0
0.9498333333333334,0.03916666666666667,0.011
0.986,0.007333333333333333,0.006666666666666666
0.8764333333333332,0.09493333333333333,0.028633333333333334
0.9037999999999999,0.040583333333333325,0.055616666666666655
0.9517,0.048299999999999996,0.0
0.30066666666666664,0.6795000000000001,0.019833333333333335
0.5658333333333334,0.41933333333333334,0.014833333333333334
0.48116666666666674,0.5025,0.01633333333333333
0.9665333333333335,0.03146666666666667,0.002
0.9757,0.024300000000000002,0.0
0.995,0.005,0.0
0.8715666666666669,0.12843333333333334,0.0
0.9719,0.0281,0.0
0.9863333333333333,0.013666666666666666,0.0
0.9847,0.015300000000000001,0.0
0.9813333333333334,0.018666666666666665,0.0
0.9905,0.0035,0.006
0.998,0.0,0.002
0.996,0.0,0.004
1.0,0.0,0.0
1.0,0.0,0.0
0.9945,0.0,0.0055
0.996,0.0,0.004
0.998,0.0,0.002
0.9926666666666667,0.0,0.007333333333333333
0.9993333333333334,0.0006666666666666666,0.0
0.5204666666666666,0.47753333333333337,0.002
0.7555406926406926,0.1605233766233766,0.08393593073593077
0.0856,0.4682380952380954,0.4461619047619047
0.04103333333333333,0.011133333333333334,0.9478333333333334
1.0,0.0,0.0
0.994,0.0,0.006
1.0,0.0,0.0
0.992,0.006,0.002
0.9689666666666665,0.0,0.031033333333333336
0.09708333333333334,0.08538333333333335,0.8175333333333332
0.988,0.01,0.002
1.0,0.0,0.0
0.9967999999999999,0.0032,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.989,0.002333333333333333,0.008666666666666668
0.9753333333333334,0.002,0.02266666666666667
0.992,0.0,0.008
0.9975,0.0025,0.0
0.979,0.012,0.009
1.0,0.0,0.0
0.999,0.0,0.001
1.0,0.0,0.0
0.998,0.002,0.0
0.6517333333333333,0.34626666666666667,0.002
0.824652380952381,0.17099047619047614,0.004357142857142857
0.6801000000000001,0.19569999999999999,0.12420000000000003
0.9334,0.06659999999999999,0.0
0.9334,0.06659999999999999,0.0
0.976,0.006,0.018
0.996,0.004,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.994,0.002,0.004
0.995,0.002,0.003
0.9379454545454546,0.01270909090909091,0.04934545454545455
0.7748333333333332,0.06273333333333334,0.16243333333333337
1.0,0.0,0.0
0.9835,0.004,0.0125
0.8266619047619048,0.16709999999999994,0.006238095238095238
0.21533333333333332,0.6990238095238095,0.08564285714285715
0.9606,0.03473333333333333,0.004666666666666666
0.992,0.008,0.0
0.9785,0.008,0.0135
1.0,0.0,0.0
0.34993333333333343,0.6437333333333333,0.006333333333333333
0.9112833333333333,0.03535,0.05336666666666666
0.9742999999999999,0.0208,0.004900000000000001
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.0,0.002
1.0,0.0,0.0
0.9983333333333334,0.0016666666666666666,0.0
1.0,0.0,0.0
0.998,0.0,0.002
0.9966666666666666,0.003333333333333333,0.0
0.9828,0.0064,0.0108
0.5626380952380953,0.41270952380952364,0.024652380952380957
0.9393666666666666,0.002,0.05863333333333334
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.1856380952380952,0.8133619047619047,0.001
0.517104761904762,0.47989523809523804,0.003
0.2710333333333333,0.7247666666666666,0.004200000000000001
0.9513333333333333,0.048666666666666664,0.0
1.0,0.0,0.0
0.9166333333333334,0.08336666666666666,0.0
0.968,0.014833333333333332,0.017166666666666663
0.8798166666666666,0.12018333333333332,0.0
0.3686666666666667,0.6313333333333334,0.0
0.6477595238095234,0.3522404761904761,0.0
0.9776666666666667,0.011000000000000001,0.011333333333333332
0.259847619047619,0.7203857142857143,0.019766666666666665
0.9692952380952382,0.020966666666666668,0.009738095238095237
0.8598333333333333,0.11639999999999999,0.023766666666666665
0.9060111111111112,0.09398888888888889,0.0
0.9868333333333333,0.013166666666666667,0.0
0.7653666666666666,0.22279999999999994,0.011833333333333333
0.882,0.10933333333333331,0.008666666666666666
0.9679666666666666,0.030533333333333336,0.0015
0.9346666666666666,0.06133333333333334,0.004
0.26289999999999997,0.7371,0.0
0.7763999999999999,0.22360000000000005,0.0
0.3353,0.6647000000000001,0.0
0.9475238095238095,0.052476190476190475,0.0
0.998,0.002,0.0
0.998,0.0,0.002
0.994,0.006,0.0
0.996,0.004,0.0
0.982,0.01,0.008
1.0,0.0,0.0
1.0,0.0,0.0
0.9816666666666667,0.0024,0.01593333333333333
0.994,0.0,0.006
1.0,0.0,0.0
0.9992000000000001,0.0008,0.0
0.9992000000000001,0.0008,0.0
0.9952000000000001,0.0048,0.0
0.998,0.002,0.0
0.2585666666666666,0.7414333333333335,0.0
0.7937952380952382,0.2062047619047619,0.0
0.6216460317460321,0.3783539682539682,0.0
0.9525333333333335,0.047466666666666664,0.0
0.33039999999999997,0.6696,0.0
0.3107571428571429,0.6892428571428572,0.0
0.2039761904761905,0.7960238095238096,0.0
0.9736,0.018,0.008400000000000001
0.8957333333333334,0.10426666666666667,0.0
0.8950666666666666,0.10493333333333335,0.0
0.8744333333333332,0.12556666666666666,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.0,0.002
0.9761666666666666,0.023833333333333335,0.0
0.3955,0.6025000000000001,0.002
0.06926666666666668,0.6117,0.3190333333333333
0.07771428571428571,0.1367,0.7855857142857142
0.991,0.005,0.004
0.9976666666666667,0.002333333333333333,0.0
0.998,0.0,0.002
1.0,0.0,0.0
0.994,0.006,0.0
0.9927999999999999,0.006,0.0012
0.8838333333333332,0.11216666666666665,0.004
0.9679333333333334,0.0,0.03206666666666666
0.9946666666666666,0.002,0.003333333333333333
1.0,0.0,0.0
0.998,0.002,0.0
0.999,0.001,0.0
0.994,0.006,0.0
0.9971666666666666,0.002833333333333333,0.0
1.0,0.0,0.0
0.994,0.0,0.006
0.988,0.012,0.0
0.9845000000000002,0.0115,0.004
0.986,0.01,0.004
1.0,0.0,0.0
0.986,0.008,0.006
0.985,0.015,0.0
0.9927999999999999,0.0072,0.0
0.998,0.002,0.0
0.2274666666666667,0.7725333333333332,0.0
0.6301666666666668,0.3698333333333333,0.0
0.8558333333333333,0.1421666666666667,0.002
0.3141333333333333,0.6851999999999999,0.0006666666666666666
1.0,0.0,0.0
0.998,0.002,0.0
0.9592666666666666,0.04073333333333334,0.0
0.984,0.016,0.0
0.10352380952380952,0.43059126984127005,0.4658849206349204
0.5504666666666664,0.12087619047619051,0.3286571428571428
0.496243650793651,0.2726119047619048,0.2311444444444446
0.3778333333333333,0.009166666666666667,0.613
0.9434333333333332,0.005666666666666667,0.05090000000000001
1.0,0.0,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.9716666666666668,0.026333333333333334,0.002
0.9284,0.0,0.0716
