x,y,z,c,g,c_range,g_range
124763.9219,577567.625,1534.680786,0.256651878,-0.006756273,2,1
124763.9219,577577.625,1534.680786,0.256651878,-0.006756273,2,1
124112.4688,576455.75,1776.6184079999998,0.224723339,-0.006756394000000001,2,1
123821.8281,576455.75,1847.183472,0.245783538,-0.006757198000000001,2,1
123841.8672,576485.8125,1847.183472,0.245783538,-0.006757198000000001,2,1
124643.6563,577487.5,1514.5192869999998,0.258980185,-0.00675982,2,1
124032.2969,576465.75,1796.7797850000002,0.229948923,-0.006762405,2,1
123621.3828,576555.9375,1897.587036,0.275101602,-0.00676365,2,1
123631.4063,576555.9375,1897.587036,0.275101602,-0.00676365,2,1
124984.4063,577908.1875,1595.165161,0.247392401,-0.006763702,2,1
123922.0469,576415.6875,1816.941284,0.232511073,-0.006770872,2,1
124152.5625,576656.0625,1736.2954100000002,0.230175585,-0.006772664,2,1
124753.8984,577798.0,1575.0036619999998,0.255314082,-0.006773436999999999,2,1
124533.4063,577627.6875,1575.0036619999998,0.261924893,-0.006774335,2,1
124533.4063,577637.75,1575.0036619999998,0.261924893,-0.006774335,2,1
124152.5625,576505.8125,1756.456787,0.221813485,-0.00677572,2,1
124924.2734,577727.875,1534.680786,0.252984017,-0.006776491999999999,2,1
124934.2969,577727.875,1534.680786,0.252984017,-0.006776491999999999,2,1
124894.2109,578429.0625,1675.811035,0.23784124899999998,-0.006778153,2,1
123751.6719,576375.625,1857.2641600000002,0.24551795399999998,-0.006779411999999999,2,1
123881.9609,576385.625,1837.102661,0.23243247,-0.00677951,2,1
123811.8047,576445.75,1837.102661,0.24568811100000001,-0.006780006,2,1
123821.8281,576445.75,1837.102661,0.24568811100000001,-0.006780006,2,1
124192.6484,576596.0,1736.2954100000002,0.226121828,-0.006781216999999999,2,1
124202.6719,576596.0,1736.2954100000002,0.226121828,-0.006781216999999999,2,1
124192.6484,576606.0,1736.2954100000002,0.226121828,-0.006781216999999999,2,1
124152.5625,576606.0,1746.3760989999998,0.226121828,-0.006781216999999999,2,1
123952.1172,576385.625,1827.0218510000002,0.227721155,-0.006781988,2,1
123932.0703,576475.8125,1816.941284,0.23778061600000003,-0.006782824000000001,2,1
123851.8906,576415.6875,1837.102661,0.23582093399999998,-0.006783624,2,1
123881.9609,576415.6875,1837.102661,0.23582093399999998,-0.006783624,2,1
123881.9609,576425.6875,1837.102661,0.23582093399999998,-0.006783624,2,1
123881.9609,576445.75,1847.183472,0.23582093399999998,-0.006783624,2,1
124072.3828,576736.25,1766.5375980000001,0.24373894899999998,-0.006784409,2,1
124944.3203,577727.875,1534.680786,0.253449678,-0.0067885490000000005,2,1
124954.3438,577737.875,1534.680786,0.253449678,-0.0067885490000000005,2,1
124964.3672,577737.875,1534.680786,0.253449678,-0.0067885490000000005,2,1
124954.3438,577747.9375,1534.680786,0.253449678,-0.0067885490000000005,2,1
124082.4063,576545.9375,1786.698975,0.232596308,-0.006793988000000001,2,1
124082.4063,576555.9375,1786.698975,0.232596308,-0.006793988000000001,2,1
124082.4063,576565.9375,1786.698975,0.232596308,-0.006793988000000001,2,1
124683.7422,577727.875,1575.0036619999998,0.256991684,-0.006795858,2,1
124673.7188,577737.875,1575.0036619999998,0.256991684,-0.006795858,2,1
124573.5,578058.4375,1635.4880369999998,0.25140515,-0.006797509,2,1
124042.3125,576395.6875,1786.698975,0.227167919,-0.006797593,2,1
124182.625,576515.875,1736.2954100000002,0.22351916100000002,-0.006798315,2,1
124192.6484,576515.875,1736.2954100000002,0.22351916100000002,-0.006798315,2,1
124182.625,576565.9375,1746.3760989999998,0.22351916100000002,-0.006798315,2,1
124984.4063,577908.1875,1585.0844730000001,0.24901107,-0.006799986,2,1
124132.5156,576525.875,1766.5375980000001,0.225467563,-0.006801577,2,1
124142.5391,576525.875,1766.5375980000001,0.225467563,-0.006801577,2,1
124142.5391,576565.9375,1766.5375980000001,0.225467563,-0.006801577,2,1
124763.9219,577798.0,1564.922974,0.255024046,-0.006807491999999999,2,1
123731.625,576656.0625,1857.2641600000002,0.26497224,-0.006810571,2,1
124202.6719,576586.0,1726.214722,0.227624655,-0.006811686,2,1
124202.6719,576596.0,1726.214722,0.227624655,-0.006811686,2,1
123881.9609,576415.6875,1827.0218510000002,0.23754459600000002,-0.006813863000000001,2,1
123861.9141,576425.6875,1837.102661,0.23754459600000002,-0.006813863000000001,2,1
123881.9609,576445.75,1837.102661,0.23754459600000002,-0.006813863000000001,2,1
124132.5156,576575.9375,1756.456787,0.229431227,-0.006814145,2,1
124132.5156,576586.0,1756.456787,0.229431227,-0.006814145,2,1
123952.1172,576385.625,1816.941284,0.229401648,-0.006818611,2,1
124804.0078,577517.5,1494.35791,0.258294672,-0.00681862,2,1
124814.0313,577517.5,1494.35791,0.258294672,-0.00681862,2,1
124112.4688,576776.3125,1736.2954100000002,0.24073296800000002,-0.006818945999999999,2,1
124122.4922,576776.3125,1736.2954100000002,0.24073296800000002,-0.006818945999999999,2,1
124643.6563,577487.5,1524.6000980000001,0.258098125,-0.006820601,2,1
124763.9219,577557.625,1524.6000980000001,0.25670984399999996,-0.006821181999999999,2,1
124773.9453,577557.625,1524.6000980000001,0.25670984399999996,-0.006821181999999999,2,1
124763.9219,577567.625,1524.6000980000001,0.25670984399999996,-0.006821181999999999,2,1
124763.9219,577577.625,1524.6000980000001,0.25670984399999996,-0.006821181999999999,2,1
123751.6719,576375.625,1847.183472,0.247279584,-0.006824285,2,1
124192.6484,576505.8125,1736.2954100000002,0.223207742,-0.006824721999999999,2,1
123841.8672,576485.8125,1827.0218510000002,0.250804037,-0.006825853000000001,2,1
124082.4063,576656.0625,1766.5375980000001,0.240181938,-0.006826063,2,1
124032.2969,576646.0625,1776.6184079999998,0.240181938,-0.006826063,2,1
124032.2969,576656.0625,1776.6184079999998,0.240181938,-0.006826063,2,1
123881.9609,576445.75,1827.0218510000002,0.23925432600000002,-0.006828669,2,1
123932.0703,576656.0625,1806.8604739999998,0.245086893,-0.006831666,2,1
124884.1875,578429.0625,1675.811035,0.238627598,-0.006831825,2,1
123641.4219,576555.9375,1887.5063480000001,0.27620786399999997,-0.006835231,2,1
123651.4453,576555.9375,1887.5063480000001,0.27620786399999997,-0.006835231,2,1
124824.0547,577878.125,1575.0036619999998,0.253446132,-0.006835249,2,1
123972.1563,576726.1875,1806.8604739999998,0.246527776,-0.006836224,2,1
124082.4063,576656.0625,1756.456787,0.24170024699999998,-0.006836622,2,1
124032.2969,576636.0625,1766.5375980000001,0.24170024699999998,-0.006836622,2,1
124032.2969,576666.125,1776.6184079999998,0.24170024699999998,-0.006836622,2,1
124032.2969,576676.125,1776.6184079999998,0.24170024699999998,-0.006836622,2,1
124032.2969,576786.3125,1766.5375980000001,0.24632419600000002,-0.00683842,2,1
124363.0313,577126.875,1554.842285,0.252009332,-0.006839169,2,1
124824.0547,577507.5,1464.1157230000001,0.260083377,-0.006840645,2,1
124152.5625,576656.0625,1726.214722,0.23317654399999999,-0.0068410219999999996,2,1
124773.9453,577777.9375,1554.842285,0.255762458,-0.006842649,2,1
124984.4063,577908.1875,1575.0036619999998,0.24979651,-0.006842815,2,1
124643.6563,577477.4375,1494.35791,0.260293305,-0.006843279,2,1
123982.1797,576555.9375,1796.7797850000002,0.23795396100000002,-0.006844528000000001,2,1
123932.0703,576475.8125,1806.8604739999998,0.23941729999999997,-0.006845721,2,1
124944.3203,577727.875,1524.6000980000001,0.254267097,-0.006848973,2,1
124964.3672,577727.875,1524.6000980000001,0.254267097,-0.006848973,2,1
124974.3906,577727.875,1524.6000980000001,0.254267097,-0.006848973,2,1
124944.3203,577737.875,1524.6000980000001,0.254267097,-0.006848973,2,1
124964.3672,577737.875,1524.6000980000001,0.254267097,-0.006848973,2,1
124954.3438,577747.9375,1524.6000980000001,0.254267097,-0.006848973,2,1
124082.4063,576465.75,1786.698975,0.231511295,-0.00684987,2,1
124082.4063,576475.8125,1786.698975,0.231511295,-0.00684987,2,1
124082.4063,576485.8125,1786.698975,0.231511295,-0.00684987,2,1
124132.5156,576475.8125,1766.5375980000001,0.22631301,-0.006852014,2,1
124132.5156,576485.8125,1766.5375980000001,0.22631301,-0.006852014,2,1
123731.625,576606.0,1867.3448489999998,0.262310445,-0.006852642,2,1
124072.3828,576746.25,1766.5375980000001,0.245215297,-0.006853065,2,1
124814.0313,577878.125,1575.0036619999998,0.254597425,-0.006855043000000001,2,1
124012.25,576425.6875,1796.7797850000002,0.232787386,-0.006856492,2,1
124022.2734,576425.6875,1796.7797850000002,0.232787386,-0.006856492,2,1
124683.7422,577717.875,1554.842285,0.258470714,-0.006859121,2,1
124423.1641,576165.25,1675.811035,0.22830395399999998,-0.006861341,2,1
124202.6719,576545.9375,1726.214722,0.225042269,-0.006861422,2,1
124192.6484,576555.9375,1736.2954100000002,0.225042269,-0.006861422,2,1
124192.6484,576565.9375,1736.2954100000002,0.225042269,-0.006861422,2,1
124152.5625,576555.9375,1746.3760989999998,0.225042269,-0.006861422,2,1
123651.4453,576616.0,1877.425537,0.279410809,-0.0068635580000000005,2,1
123661.4688,576616.0,1877.425537,0.279410809,-0.0068635580000000005,2,1
123871.9375,576475.8125,1816.941284,0.246078178,-0.006864635,2,1
123881.9609,576475.8125,1816.941284,0.246078178,-0.006864635,2,1
123881.9609,576495.8125,1816.941284,0.246078178,-0.006864635,2,1
123881.9609,576505.8125,1816.941284,0.246078178,-0.006864635,2,1
123721.6016,576606.0,1867.3448489999998,0.270780027,-0.006864643,2,1
124763.9219,577788.0,1564.922974,0.25587979,-0.006865754,2,1
124824.0547,577868.125,1564.922974,0.255190551,-0.006868086,2,1
124824.0547,577878.125,1564.922974,0.255190551,-0.006868086,2,1
124824.0547,577888.125,1564.922974,0.255190551,-0.006868086,2,1
124082.4063,576575.9375,1766.5375980000001,0.236391976,-0.006869088000000001,2,1
124262.8047,578128.5625,1575.0036619999998,0.274042338,-0.006870328,2,1
124082.4063,576535.875,1776.6184079999998,0.23414291399999998,-0.006870856999999999,2,1
124082.4063,576545.9375,1776.6184079999998,0.23414291399999998,-0.006870856999999999,2,1
124082.4063,576555.9375,1776.6184079999998,0.23414291399999998,-0.006870856999999999,2,1
124082.4063,576565.9375,1776.6184079999998,0.23414291399999998,-0.006870856999999999,2,1
124032.2969,576545.9375,1786.698975,0.23414291399999998,-0.006870856999999999,2,1
124032.2969,576555.9375,1786.698975,0.23414291399999998,-0.006870856999999999,2,1
124032.2969,576565.9375,1786.698975,0.23414291399999998,-0.006870856999999999,2,1
124753.8984,577577.625,1524.6000980000001,0.257550657,-0.006874365,2,1
124753.8984,577587.625,1524.6000980000001,0.257550657,-0.006874365,2,1
123811.8047,576445.75,1827.0218510000002,0.248701647,-0.0068752119999999995,2,1
124573.5,578058.4375,1615.326538,0.2569125,-0.006875785,2,1
124182.625,578529.1875,1544.761475,0.27480652899999997,-0.006875964,2,1
124152.5625,576606.0,1736.2954100000002,0.22911092600000002,-0.006877214,2,1
124112.4688,576646.0625,1736.2954100000002,0.236372203,-0.006881685,2,1
124112.4688,576656.0625,1736.2954100000002,0.236372203,-0.006881685,2,1
124814.0313,577517.5,1484.2771,0.25910899,-0.006883608,2,1
124804.0078,577527.5625,1494.35791,0.25910899,-0.006883608,2,1
124022.2734,576656.0625,1786.698975,0.244138703,-0.006884058,2,1
124052.3359,576395.6875,1776.6184079999998,0.228774607,-0.00688418,2,1
124894.2109,578429.0625,1665.730225,0.239408255,-0.006884832,2,1
124773.9453,577557.625,1514.5192869999998,0.257513851,-0.006886117,2,1
124793.9844,577577.625,1514.5192869999998,0.257513851,-0.006886117,2,1
124793.9844,577587.625,1514.5192869999998,0.257513851,-0.006886117,2,1
124342.9844,577968.25,1575.0036619999998,0.269390702,-0.006887035,2,1
124643.6563,577487.5,1504.438599,0.261110008,-0.006888516,2,1
124573.5,578058.4375,1625.407349,0.255957663,-0.006893125,2,1
124192.6484,576505.8125,1726.214722,0.224758431,-0.006894381,2,1
124814.0313,577878.125,1564.922974,0.256325036,-0.006899723000000001,2,1
124814.0313,577888.125,1564.922974,0.256325036,-0.006899723000000001,2,1
124032.2969,576636.0625,1756.456787,0.24037592100000002,-0.006905267,2,1
124032.2969,576656.0625,1766.5375980000001,0.24037592100000002,-0.006905267,2,1
123972.1563,576475.8125,1796.7797850000002,0.236404836,-0.006905958,2,1
123982.1797,576475.8125,1796.7797850000002,0.236404836,-0.006905958,2,1
123932.0703,576656.0625,1796.7797850000002,0.246591151,-0.006906174,2,1
124974.3906,577727.875,1514.5192869999998,0.255027026,-0.00691136,2,1
124423.1641,576165.25,1665.730225,0.22947315899999998,-0.006912973,2,1
124363.0313,577126.875,1544.761475,0.253118247,-0.006913093,2,1
124783.9609,577767.9375,1544.761475,0.25658828,-0.006913418,2,1
124773.9453,577777.9375,1544.761475,0.25658828,-0.006913418,2,1
124783.9609,577777.9375,1544.761475,0.25658828,-0.006913418,2,1
124964.3672,577707.875,1504.438599,0.254175812,-0.006914074,2,1
124643.6563,577477.4375,1484.2771,0.26175278399999996,-0.006914771,2,1
124763.9219,577788.0,1554.842285,0.25666913399999997,-0.006922905,2,1
124773.9453,577788.0,1554.842285,0.25666913399999997,-0.006922905,2,1
124763.9219,577798.0,1554.842285,0.25666913399999997,-0.006922905,2,1
124984.4063,577908.1875,1564.922974,0.251351744,-0.0069253859999999995,2,1
124082.4063,576485.8125,1776.6184079999998,0.233103678,-0.006926811999999999,2,1
124082.4063,576495.8125,1776.6184079999998,0.233103678,-0.006926811999999999,2,1
124032.2969,576465.75,1786.698975,0.233103678,-0.006926811999999999,2,1
124032.2969,576475.8125,1786.698975,0.233103678,-0.006926811999999999,2,1
124122.4922,576586.0,1746.3760989999998,0.23243881800000002,-0.0069304430000000005,2,1
124262.8047,578128.5625,1564.922974,0.275233805,-0.006934641,2,1
124743.875,577798.0,1564.922974,0.257094055,-0.006934674,2,1
124753.8984,577798.0,1564.922974,0.257094055,-0.006934674,2,1
124753.8984,577808.0,1564.922974,0.257094055,-0.006934674,2,1
124974.3906,577697.8125,1484.2771,0.256913483,-0.006934875,2,1
124964.3672,577707.875,1494.35791,0.256913483,-0.006934875,2,1
124834.0781,577497.5,1443.954224,0.260871232,-0.006935899000000001,2,1
124824.0547,577497.5,1454.035034,0.260871232,-0.006935899000000001,2,1
124824.0547,577507.5,1454.035034,0.260871232,-0.006935899000000001,2,1
123701.5625,576606.0,1867.3448489999998,0.272240788,-0.006938213,2,1
123711.5781,576606.0,1867.3448489999998,0.272240788,-0.006938213,2,1
124683.7422,577727.875,1564.922974,0.258371413,-0.006945623000000001,2,1
124673.7188,577737.875,1564.922974,0.258371413,-0.006945623000000001,2,1
124082.4063,576555.9375,1766.5375980000001,0.235672548,-0.006946588,2,1
124082.4063,576565.9375,1766.5375980000001,0.235672548,-0.006946588,2,1
124032.2969,576535.875,1776.6184079999998,0.235672548,-0.006946588,2,1
124032.2969,576545.9375,1776.6184079999998,0.235672548,-0.006946588,2,1
124032.2969,576555.9375,1776.6184079999998,0.235672548,-0.006946588,2,1
124032.2969,576565.9375,1776.6184079999998,0.235672548,-0.006946588,2,1
124182.625,578529.1875,1534.680786,0.27547127,-0.0069470040000000005,2,1
124814.0313,577507.5,1474.196411,0.259911209,-0.006948566999999999,2,1
124814.0313,577507.5,1464.1157230000001,0.260455579,-0.006949337,2,1
124814.0313,577517.5,1474.196411,0.260455579,-0.006949337,2,1
124894.2109,578429.0625,1655.649536,0.239950866,-0.006950484,2,1
124894.2109,578439.0625,1655.649536,0.239950866,-0.006950484,2,1
124793.9844,577587.625,1504.438599,0.258305937,-0.006951049,2,1
124804.0078,577587.625,1504.438599,0.258305937,-0.006951049,2,1
124763.9219,577557.625,1514.5192869999998,0.258305937,-0.006951049,2,1
124763.9219,577567.625,1514.5192869999998,0.258305937,-0.006951049,2,1
124763.9219,577577.625,1514.5192869999998,0.258305937,-0.006951049,2,1
124132.5156,576525.875,1756.456787,0.231978863,-0.00695155,2,1
124132.5156,576535.875,1756.456787,0.231978863,-0.00695155,2,1
123932.0703,576555.9375,1796.7797850000002,0.24402466399999997,-0.006953476,2,1
124814.0313,577888.125,1554.842285,0.257174522,-0.006955111,2,1
124342.9844,577968.25,1564.922974,0.270037979,-0.006956316999999999,2,1
124012.25,576656.0625,1786.698975,0.245650008,-0.0069573000000000005,2,1
124573.5,578058.4375,1605.2459720000002,0.258784473,-0.006959674,2,1
124042.3125,576395.6875,1776.6184079999998,0.230366796,-0.006961144,2,1
123661.4688,576555.9375,1877.425537,0.277690679,-0.006963107,2,1
123631.4063,576555.9375,1887.5063480000001,0.277690679,-0.006963107,2,1
123841.8672,576485.8125,1816.941284,0.254489124,-0.006963314,2,1
124984.4063,577908.1875,1554.842285,0.252120942,-0.006965084,2,1
124002.2266,576656.0625,1776.6184079999998,0.24713818699999998,-0.006966484,2,1
124012.25,576656.0625,1776.6184079999998,0.24713818699999998,-0.006966484,2,1
124032.2969,576786.3125,1756.456787,0.249042913,-0.006970604,2,1
124914.25,577727.875,1514.5192869999998,0.255319595,-0.0069725559999999995,2,1
124924.2734,577727.875,1514.5192869999998,0.255319595,-0.0069725559999999995,2,1
124934.2969,577737.875,1514.5192869999998,0.255319595,-0.0069725559999999995,2,1
124152.5625,576606.0,1726.214722,0.23058018100000002,-0.006976048,2,1
124112.4688,576786.3125,1726.214722,0.24353049699999998,-0.006977931999999999,2,1
124824.0547,577868.125,1554.842285,0.256009996,-0.006979629,2,1
124834.0781,577868.125,1554.842285,0.256009996,-0.006979629,2,1
124824.0547,577878.125,1554.842285,0.256009996,-0.006979629,2,1
124824.0547,577888.125,1554.842285,0.256009996,-0.006979629,2,1
124834.0781,577888.125,1554.842285,0.256009996,-0.006979629,2,1
124643.6563,577477.4375,1474.196411,0.262599707,-0.00697972,2,1
123982.1797,576475.8125,1786.698975,0.236598,-0.006983025,2,1
124964.3672,577697.8125,1494.35791,0.25616022899999996,-0.006986964,2,1
123982.1797,576575.9375,1776.6184079999998,0.243463188,-0.006988746,2,1
124733.8516,577798.0,1554.842285,0.257892758,-0.00699005,2,1
124743.875,577798.0,1554.842285,0.257892758,-0.00699005,2,1
124743.875,577808.0,1554.842285,0.257892758,-0.00699005,2,1
124753.8984,577808.0,1554.842285,0.257892758,-0.00699005,2,1
124743.875,577818.0,1554.842285,0.257892758,-0.00699005,2,1
123982.1797,576545.9375,1786.698975,0.24108569300000002,-0.006997366999999999,2,1
123982.1797,576555.9375,1786.698975,0.24108569300000002,-0.006997366999999999,2,1
123982.1797,576565.9375,1786.698975,0.24108569300000002,-0.006997366999999999,2,1
124834.0781,577487.5,1433.873535,0.261494994,-0.006998452,2,1
124824.0547,577497.5,1443.954224,0.261494994,-0.006998452,2,1
123932.0703,576656.0625,1786.698975,0.250944644,-0.006998626,2,1
124573.5,578058.4375,1595.165161,0.259701282,-0.006998742,2,1
124683.7422,577727.875,1554.842285,0.259260327,-0.006998748000000001,2,1
124673.7188,577737.875,1554.842285,0.259260327,-0.006998748000000001,2,1
124964.3672,577697.8125,1484.2771,0.258625984,-0.00699989,2,1
124924.2734,577727.875,1524.6000980000001,0.254549295,-0.007001748,2,1
124763.9219,577798.0,1544.761475,0.25751742699999997,-0.007001979,2,1
124072.3828,576726.1875,1756.456787,0.24410539899999997,-0.0070035359999999994,2,1
124072.3828,576736.25,1756.456787,0.24410539899999997,-0.0070035359999999994,2,1
124032.2969,576696.1875,1766.5375980000001,0.24410539899999997,-0.0070035359999999994,2,1
124984.4063,577908.1875,1544.761475,0.253737748,-0.007003698,2,1
123661.4688,576606.0,1867.3448489999998,0.28229537600000004,-0.0070049,2,1
124753.8984,577557.625,1514.5192869999998,0.25917086,-0.007006406,2,1
124753.8984,577587.625,1514.5192869999998,0.25917086,-0.007006406,2,1
124974.3906,577727.875,1504.438599,0.255779266,-0.0070065430000000005,2,1
124944.3203,577727.875,1514.5192869999998,0.255779266,-0.0070065430000000005,2,1
124944.3203,577737.875,1514.5192869999998,0.255779266,-0.0070065430000000005,2,1
124954.3438,577747.9375,1514.5192869999998,0.255779266,-0.0070065430000000005,2,1
124964.3672,577747.9375,1514.5192869999998,0.255779266,-0.0070065430000000005,2,1
124954.3438,577757.9375,1514.5192869999998,0.255779266,-0.0070065430000000005,2,1
124844.1016,577477.4375,1413.712036,0.263020813,-0.00700941,2,1
123711.5781,576606.0,1857.2641600000002,0.27359309800000003,-0.00701032,2,1
123681.5156,576606.0,1867.3448489999998,0.27359309800000003,-0.00701032,2,1
123691.5391,576606.0,1867.3448489999998,0.27359309800000003,-0.00701032,2,1
123671.4922,576616.0,1867.3448489999998,0.27359309800000003,-0.00701032,2,1
124192.6484,576555.9375,1726.214722,0.226549521,-0.0070103990000000005,2,1
124202.6719,576555.9375,1726.214722,0.226549521,-0.0070103990000000005,2,1
124152.5625,576555.9375,1736.2954100000002,0.226549521,-0.0070103990000000005,2,1
124743.875,577487.5,1484.2771,0.259463787,-0.007011946,2,1
124423.1641,576165.25,1655.649536,0.23182185,-0.00701277,2,1
124783.9609,577767.9375,1534.680786,0.25740414899999997,-0.007015145,2,1
124804.0078,577587.625,1494.35791,0.259085804,-0.0070159459999999995,2,1
124773.9453,577557.625,1504.438599,0.259085804,-0.0070159459999999995,2,1
124763.9219,577577.625,1504.438599,0.259085804,-0.0070159459999999995,2,1
124082.4063,576575.9375,1756.456787,0.239628553,-0.007016815,2,1
124082.4063,576586.0,1756.456787,0.239628553,-0.007016815,2,1
124032.2969,576575.9375,1766.5375980000001,0.239628553,-0.007016815,2,1
124773.9453,577557.625,1494.35791,0.259853125,-0.007017756,2,1
124763.9219,577577.625,1494.35791,0.259853125,-0.007017756,2,1
124082.4063,576535.875,1766.5375980000001,0.237184808,-0.0070211480000000005,2,1
124032.2969,576565.9375,1766.5375980000001,0.237184808,-0.0070211480000000005,2,1
124844.1016,577848.0625,1534.680786,0.255912125,-0.007024558,2,1
124112.4688,576596.0,1736.2954100000002,0.233917207,-0.007031746,2,1
123651.4453,576555.9375,1877.425537,0.279133767,-0.007032961999999999,2,1
124032.2969,576786.3125,1746.3760989999998,0.250374824,-0.007034919000000001,2,1
124834.0781,577858.125,1544.761475,0.25682044,-0.007037125,2,1
124834.0781,577868.125,1544.761475,0.25682044,-0.007037125,2,1
124824.0547,577878.125,1544.761475,0.25682044,-0.007037125,2,1
124834.0781,577888.125,1544.761475,0.25682044,-0.007037125,2,1
124834.0781,577898.1875,1544.761475,0.25682044,-0.007037125,2,1
123881.9609,576505.8125,1806.8604739999998,0.24927473100000003,-0.007039358000000001,2,1
124723.8281,577798.0,1544.761475,0.259634107,-0.007039907,2,1
124733.8516,577798.0,1544.761475,0.259634107,-0.007039907,2,1
124733.8516,577818.0,1544.761475,0.259634107,-0.007039907,2,1
124743.875,577818.0,1544.761475,0.259634107,-0.007039907,2,1
124733.8516,577828.0625,1544.761475,0.259634107,-0.007039907,2,1
123671.4922,576555.9375,1877.425537,0.270869672,-0.007048301,2,1
124082.4063,576656.0625,1746.3760989999998,0.244900882,-0.0070596140000000005,2,1
124032.2969,576656.0625,1756.456787,0.244900882,-0.0070596140000000005,2,1
124032.2969,576676.125,1766.5375980000001,0.244900882,-0.0070596140000000005,2,1
124032.2969,576686.125,1766.5375980000001,0.244900882,-0.0070596140000000005,2,1
124834.0781,577497.5,1433.873535,0.262268037,-0.007061179,2,1
124393.0938,578128.5625,1575.0036619999998,0.26536727,-0.0070637,2,1
124974.3906,577697.8125,1474.196411,0.259361982,-0.0070643519999999994,2,1
123932.0703,576656.0625,1776.6184079999998,0.252382457,-0.007069387,2,1
124032.2969,576696.1875,1756.456787,0.24549700300000002,-0.007070655,2,1
124032.2969,576706.1875,1756.456787,0.24549700300000002,-0.007070655,2,1
123681.5156,576606.0,1857.2641600000002,0.274980873,-0.007070946999999999,2,1
123691.5391,576606.0,1857.2641600000002,0.274980873,-0.007070946999999999,2,1
123701.5625,576606.0,1857.2641600000002,0.274980873,-0.007070946999999999,2,1
123671.4922,576606.0,1867.3448489999998,0.274980873,-0.007070946999999999,2,1
124573.5,578058.4375,1585.0844730000001,0.26149568,-0.007071916,2,1
123982.1797,576535.875,1776.6184079999998,0.242817134,-0.007072038,2,1
123982.1797,576545.9375,1776.6184079999998,0.242817134,-0.007072038,2,1
123982.1797,576555.9375,1776.6184079999998,0.242817134,-0.007072038,2,1
123982.1797,576565.9375,1776.6184079999998,0.242817134,-0.007072038,2,1
124753.8984,577557.625,1504.438599,0.259961516,-0.007072375,2,1
124743.875,577587.625,1504.438599,0.259961516,-0.007072375,2,1
124753.8984,577587.625,1504.438599,0.259961516,-0.007072375,2,1
124804.0078,577888.125,1544.761475,0.258843422,-0.007072846,2,1
124804.0078,577898.1875,1544.761475,0.258843422,-0.007072846,2,1
124854.1172,577467.4375,1393.5505369999998,0.263779521,-0.007073156999999999,2,1
124844.1016,577477.4375,1403.6313480000001,0.263779521,-0.007073156999999999,2,1
124743.875,577487.5,1474.196411,0.26027283100000004,-0.00707792,2,1
124763.9219,577798.0,1534.680786,0.259183764,-0.007078116999999999,2,1
124643.6563,577487.5,1494.35791,0.261949718,-0.007079144,2,1
124202.6719,576545.9375,1716.133911,0.228040412,-0.0070799190000000005,2,1
124152.5625,576555.9375,1726.214722,0.228040412,-0.0070799190000000005,2,1
124733.8516,577497.5,1474.196411,0.260766685,-0.007079938000000001,2,1
124743.875,577497.5,1474.196411,0.260766685,-0.007079938000000001,2,1
124804.0078,577597.6875,1484.2771,0.26014787,-0.007080673000000001,2,1
124844.1016,577848.0625,1524.6000980000001,0.25735843199999997,-0.007085394,2,1
124383.0703,578118.5,1564.922974,0.26817748,-0.007088229000000001,2,1
124383.0703,578138.5625,1564.922974,0.26817748,-0.007088229000000001,2,1
124082.4063,576586.0,1746.3760989999998,0.24110971399999997,-0.007088856,2,1
124032.2969,576575.9375,1756.456787,0.24110971399999997,-0.007088856,2,1
124032.2969,576586.0,1756.456787,0.24110971399999997,-0.007088856,2,1
124984.4063,577908.1875,1534.680786,0.255254298,-0.007094048,2,1
124342.9844,577968.25,1554.842285,0.27175945,-0.007094253000000001,2,1
124082.4063,576555.9375,1756.456787,0.238679335,-0.007094502,2,1
124032.2969,576535.875,1766.5375980000001,0.238679335,-0.007094502,2,1
124032.2969,576555.9375,1766.5375980000001,0.238679335,-0.007094502,2,1
124944.3203,577727.875,1504.438599,0.256453395,-0.007095916999999999,2,1
124964.3672,577747.9375,1504.438599,0.256453395,-0.007095916999999999,2,1
124974.3906,577747.9375,1504.438599,0.256453395,-0.007095916999999999,2,1
124954.3438,577757.9375,1504.438599,0.256453395,-0.007095916999999999,2,1
124894.2109,578439.0625,1645.5688480000001,0.241958037,-0.007098581,2,1
124713.8125,577798.0,1534.680786,0.260488302,-0.007101253,2,1
124723.8281,577798.0,1534.680786,0.260488302,-0.007101253,2,1
124733.8516,577828.0625,1534.680786,0.260488302,-0.007101253,2,1
123932.0703,576545.9375,1786.698975,0.24707685399999998,-0.007104131999999999,2,1
123932.0703,576555.9375,1786.698975,0.24707685399999998,-0.007104131999999999,2,1
123932.0703,576565.9375,1786.698975,0.24707685399999998,-0.007104131999999999,2,1
124262.8047,578128.5625,1554.842285,0.275652081,-0.007105923,2,1
124573.5,578058.4375,1575.0036619999998,0.26237303,-0.007105988000000001,2,1
124804.0078,577898.1875,1534.680786,0.259662271,-0.007106768,2,1
124152.5625,576606.0,1716.133911,0.233214527,-0.0071077959999999996,2,1
123992.2031,576656.0625,1766.5375980000001,0.250070006,-0.007108905,2,1
124002.2266,576656.0625,1766.5375980000001,0.250070006,-0.007108905,2,1
123701.5625,576555.9375,1857.2641600000002,0.27231645600000004,-0.007121148000000001,2,1
