c0_rf_stage1_stack,c1_rf_stage1_stack,c2_rf_stage1_stack
0.9656666666666667,0.03433333333333333,0.0
0.1735,0.033333333333333326,0.7931666666666668
0.984,0.016,0.0
0.964,0.0,0.036
0.6461,0.35389999999999994,0.0
0.37,0.63,0.0
0.28479523809523805,0.15724761904761908,0.5579571428571427
0.0446,0.9411999999999999,0.014199999999999999
0.9916666666666667,0.008333333333333331,0.0
0.6051238095238093,0.3948761904761905,0.0
0.996,0.004,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.2507666666666667,0.37501428571428574,0.37421904761904756
1.0,0.0,0.0
1.0,0.0,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.9833333333333333,0.016666666666666663,0.0
0.9618333333333333,0.03816666666666666,0.0
1.0,0.0,0.0
0.3047333333333334,0.6952666666666668,0.0
0.7605857142857144,0.23941428571428564,0.0
1.0,0.0,0.0
0.9923333333333334,0.003,0.004666666666666666
0.7823333333333333,0.21766666666666665,0.0
0.999,0.001,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.99,0.01,0.0
0.9228666666666666,0.07713333333333333,0.0
0.9691666666666666,0.03083333333333333,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.9895,0.0105,0.0
0.974,0.019499999999999997,0.0065
0.6947333333333334,0.3052666666666667,0.0
0.9803333333333334,0.01966666666666667,0.0
0.9216000000000001,0.0784,0.0
0.952,0.048,0.0
0.996,0.004,0.0
0.9271999999999999,0.06546666666666667,0.007333333333333333
0.8487595238095235,0.15124047619047618,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9916666666666667,0.008333333333333331,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9766666666666668,0.02333333333333333,0.0
0.994,0.006,0.0
1.0,0.0,0.0
0.994,0.006,0.0
0.9976666666666666,0.001,0.0013333333333333333
0.9936666666666666,0.006333333333333333,0.0
0.9601666666666666,0.03983333333333334,0.0
0.8507333333333331,0.14926666666666666,0.0
0.9859666666666667,0.013533333333333333,0.0005
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.8294666666666664,0.0932785714285714,0.0772547619047619
0.6406603174603176,0.35933968253968246,0.0
0.9892666666666667,0.010733333333333333,0.0
0.9883333333333334,0.011666666666666665,0.0
0.9582999999999999,0.030699999999999998,0.011
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9853999999999999,0.0146,0.0
0.999,0.001,0.0
0.991,0.009,0.0
0.29860000000000003,0.7014000000000001,0.0
0.9973333333333334,0.0015,0.0011666666666666665
0.13683333333333333,0.4308452380952378,0.43232142857142897
1.0,0.0,0.0
1.0,0.0,0.0
0.999,0.001,0.0
1.0,0.0,0.0
0.9300428571428571,0.06995714285714283,0.0
0.998,0.0,0.002
1.0,0.0,0.0
0.9486000000000001,0.0494,0.002
0.9136666666666667,0.08633333333333333,0.0
0.99,0.01,0.0
0.35846666666666677,0.11630000000000001,0.5252333333333334
0.2333333333333333,0.0075,0.7591666666666667
0.052666666666666674,0.4536071428571428,0.49372619047619054
1.0,0.0,0.0
1.0,0.0,0.0
0.9916666666666667,0.0006666666666666666,0.007666666666666666
0.999,0.0,0.001
1.0,0.0,0.0
0.9877999999999999,0.008033333333333333,0.004166666666666666
0.9928333333333333,0.0045,0.0026666666666666666
0.988,0.01,0.002
0.8923333333333334,0.004,0.10366666666666667
0.996,0.002,0.002
0.7211119047619043,0.2728880952380952,0.006
0.1511095238095238,0.8255071428571429,0.023383333333333332
0.998,0.002,0.0
1.0,0.0,0.0
0.14870952380952376,0.8161571428571428,0.03513333333333334
0.998,0.002,0.0
0.43700000000000006,0.05450000000000001,0.5085
0.998,0.002,0.0
0.7747142857142857,0.22528571428571434,0.0
0.999,0.001,0.0
1.0,0.0,0.0
0.9611166666666665,0.03888333333333333,0.0
0.9865,0.0135,0.0
0.988,0.012,0.0
0.9963333333333334,0.0036666666666666666,0.0
0.9883333333333334,0.005,0.006666666666666666
1.0,0.0,0.0
0.991,0.009,0.0
0.9804999999999999,0.0195,0.0
0.758604761904762,0.1808619047619047,0.06053333333333334
0.9745,0.025499999999999995,0.0
0.9973333333333333,0.0026666666666666666,0.0
1.0,0.0,0.0
0.99,0.01,0.0
0.989,0.010999999999999998,0.0
0.8002666666666667,0.19773333333333332,0.002
1.0,0.0,0.0
0.998,0.002,0.0
0.9062523809523808,0.0904142857142857,0.003333333333333333
0.9893333333333333,0.004666666666666666,0.006
0.992,0.006,0.002
0.998,0.002,0.0
1.0,0.0,0.0
0.6409261904761904,0.1352619047619048,0.22381190476190474
0.984,0.016,0.0
0.8712333333333333,0.12576666666666667,0.003
0.9429666666666666,0.05503333333333334,0.002
0.978,0.0,0.022
0.976,0.0,0.024
0.9955,0.0045,0.0
0.09306666666666666,0.9069333333333334,0.0
0.5839666666666667,0.4160333333333335,0.0
0.998,0.002,0.0
0.24296666666666664,0.7447,0.012333333333333333
0.956257142857143,0.036309523809523805,0.007433333333333333
0.9856666666666666,0.014333333333333332,0.0
0.998,0.002,0.0
0.998,0.0,0.002
0.9146238095238096,0.08537619047619047,0.0
0.9033333333333332,0.09666666666666666,0.0
0.986,0.014,0.0
0.996,0.004,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.3415666666666667,0.5936,0.06483333333333334
0.998,0.002,0.0
0.994,0.005,0.001
0.12080476190476191,0.879195238095238,0.0
1.0,0.0,0.0
0.9793333333333334,0.020666666666666663,0.0
0.9288666666666667,0.07113333333333333,0.0
0.9947999999999999,0.0052,0.0
0.9965,0.0035,0.0
0.97,0.03,0.0
0.9353047619047619,0.0646952380952381,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.998,0.002,0.0
0.984,0.010166666666666668,0.005833333333333333
0.9806666666666666,0.017333333333333333,0.002
0.9850666666666666,0.014933333333333333,0.0
0.9934333333333334,0.006566666666666667,0.0
0.6392571428571425,0.18986190476190465,0.17088095238095238
0.996,0.0,0.004
1.0,0.0,0.0
0.984,0.0,0.016
0.9922857142857142,0.007714285714285714,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9953333333333334,0.004166666666666667,0.0005
0.8526,0.017666666666666664,0.12973333333333334
0.7792666666666668,0.09623333333333334,0.12450000000000001
0.998,0.002,0.0
0.9945,0.001,0.0045
1.0,0.0,0.0
0.9937999999999999,0.0062,0.0
0.9937999999999999,0.0062,0.0
0.9906666666666666,0.009333333333333332,0.0
0.7457619047619046,0.25423809523809526,0.0
0.10366666666666666,0.8963333333333332,0.0
0.9893,0.0107,0.0
0.17235714285714285,0.016333333333333335,0.8113095238095237
1.0,0.0,0.0
1.0,0.0,0.0
0.9772000000000001,0.0228,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9945833333333334,0.005416666666666667,0.0
0.8908571428571428,0.021133333333333334,0.08800952380952379
0.998,0.0,0.002
0.2969666666666667,0.7030333333333332,0.0
0.3506666666666667,0.6493333333333333,0.0
0.31666666666666665,0.30452380952380953,0.3788095238095238
0.9969333333333334,0.0030666666666666663,0.0
0.7496904761904762,0.25030952380952376,0.0
0.5266,0.4570666666666667,0.016333333333333335
0.7722666666666667,0.1424,0.08533333333333333
0.27055714285714283,0.7294428571428571,0.0
0.9993333333333333,0.0006666666666666666,0.0
0.9680333333333333,0.019266666666666665,0.0127
1.0,0.0,0.0
0.9781666666666666,0.01983333333333333,0.002
0.986,0.0,0.014
0.96,0.0,0.04
0.996,0.0,0.004
0.9946166666666667,0.005383333333333333,0.0
0.996,0.004,0.0
0.9741666666666665,0.025833333333333333,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.29316666666666663,0.6918333333333333,0.015
0.2941119047619047,0.7058880952380953,0.0
0.8377190476190478,0.16228095238095241,0.0
0.9197396825396826,0.08026031746031745,0.0
0.18747619047619046,0.0890190476190476,0.723504761904762
0.024004761904761907,0.12286190476190478,0.8531333333333335
0.992,0.008,0.0
1.0,0.0,0.0
0.994,0.006,0.0
0.998,0.0,0.002
0.998,0.002,0.0
0.18096190476190477,0.03246666666666667,0.7865714285714286
0.962,0.038,0.0
0.991,0.005,0.004
0.9933333333333334,0.002,0.004666666666666667
0.07943333333333333,0.8195952380952382,0.10097142857142856
0.9526666666666668,0.03133333333333334,0.016
1.0,0.0,0.0
1.0,0.0,0.0
0.3490349206349207,0.15017380952380954,0.50079126984127
0.07226666666666666,0.09123333333333333,0.8365
0.994,0.006,0.0
0.8214000000000004,0.17859999999999993,0.0
0.0135,0.9685,0.018
0.9836666666666666,0.016333333333333335,0.0
0.8613761904761903,0.1366238095238095,0.002
0.998,0.002,0.0
0.998,0.002,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.26790476190476187,0.732095238095238,0.0
0.6717380952380952,0.3282619047619048,0.0
0.306,0.694,0.0
0.4662285714285714,0.5291047619047619,0.004666666666666667
0.8080238095238094,0.1919761904761905,0.0
0.7831499999999999,0.20918333333333333,0.007666666666666666
0.9938666666666667,0.006133333333333333,0.0
0.994,0.006,0.0
0.994,0.004,0.002
0.998,0.002,0.0
0.9972000000000001,0.0028,0.0
0.9992000000000001,0.0008,0.0
0.99275,0.00725,0.0
0.9960666666666668,0.002466666666666667,0.0014666666666666667
0.9926666666666666,0.007333333333333333,0.0
0.9684,0.018766666666666668,0.012833333333333332
0.9986666666666666,0.0013333333333333333,0.0
0.998,0.002,0.0
0.9343666666666667,0.06563333333333332,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9918333333333333,0.0026666666666666666,0.0055
1.0,0.0,0.0
0.9987999999999999,0.0,0.0012
0.5085,0.27278571428571435,0.21871428571428572
0.964,0.036,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.974,0.026,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.996,0.004,0.0
0.9725,0.0275,0.0
1.0,0.0,0.0
0.4020166666666668,0.28236666666666665,0.3156166666666667
0.196,0.72,0.084
0.8654,0.1226,0.012
0.985,0.015,0.0
0.18277619047619045,0.03833333333333334,0.7788904761904764
1.0,0.0,0.0
0.9043333333333333,0.09166666666666667,0.004
0.868,0.12733333333333333,0.004666666666666666
0.978,0.022,0.0
1.0,0.0,0.0
0.999,0.001,0.0
0.2242,0.7757999999999998,0.0
0.10536666666666668,0.8946333333333333,0.0
0.5482095238095237,0.45179047619047635,0.0
0.9946666666666666,0.005333333333333333,0.0
0.996,0.004,0.0
1.0,0.0,0.0
0.7249047619047619,0.27509523809523806,0.0
0.9932000000000001,0.0048,0.002
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.99,0.01,0.0
0.973,0.027,0.0
0.994,0.006,0.0
0.998,0.002,0.0
0.9766,0.023399999999999997,0.0
0.998,0.0,0.002
1.0,0.0,0.0
0.988,0.0,0.012
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.3412666666666666,0.6587333333333333,0.0
0.2507666666666667,0.7492333333333333,0.0
0.988,0.012,0.0
1.0,0.0,0.0
0.992,0.007333333333333333,0.0006666666666666666
0.23176666666666668,0.7682333333333332,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.09273809523809526,0.09504999999999998,0.8122119047619047
0.13386666666666666,0.614,0.2521333333333333
0.999,0.001,0.0
1.0,0.0,0.0
0.994,0.005142857142857143,0.0008571428571428571
0.9745999999999999,0.023399999999999997,0.002
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.989,0.001,0.01
0.9705,0.0,0.0295
0.938,0.0,0.062
0.09495000000000002,0.90505,0.0
0.998,0.002,0.0
0.8859999999999999,0.010666666666666666,0.10333333333333333
0.20129999999999998,0.5235333333333333,0.2751666666666666
0.998,0.002,0.0
0.44999523809523806,0.05733333333333333,0.49267142857142865
1.0,0.0,0.0
0.8832666666666668,0.11673333333333331,0.0
0.996,0.004,0.0
0.8087666666666669,0.19123333333333334,0.0
0.9956666666666667,0.004333333333333333,0.0
0.998,0.002,0.0
0.8557666666666666,0.14423333333333335,0.0
0.9929999999999999,0.006999999999999999,0.0
0.999,0.001,0.0
0.9973333333333333,0.0026666666666666666,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9677761904761905,0.023590476190476193,0.008633333333333333
1.0,0.0,0.0
1.0,0.0,0.0
0.998,0.0,0.002
0.994,0.0,0.006
0.988,0.0,0.012
0.9986666666666667,0.0013333333333333333,0.0
1.0,0.0,0.0
0.996,0.004,0.0
0.9146,0.0826,0.0028
0.998,0.002,0.0
0.995,0.005,0.0
0.8624333333333333,0.13756666666666664,0.0
0.9865333333333333,0.013466666666666665,0.0
0.9983333333333334,0.0016666666666666666,0.0
1.0,0.0,0.0
0.999,0.0,0.001
0.5770952380952382,0.412904761904762,0.01
0.2847,0.7153000000000002,0.0
0.5792047619047619,0.4181285714285717,0.0026666666666666666
0.23253333333333334,0.7674666666666665,0.0
0.6731333333333337,0.32286666666666675,0.004
0.998,0.002,0.0
0.9967999999999999,0.0032,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9893,0.0107,0.0
0.9745499999999999,0.025449999999999997,0.0
0.984,0.012,0.004
0.9985,0.0015,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.993,0.003,0.004
0.9972000000000001,0.0008,0.002
1.0,0.0,0.0
0.9613333333333334,0.025666666666666664,0.012999999999999998
0.998,0.002,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.649990476190476,0.3500095238095238,0.0
0.5641761904761904,0.4358238095238096,0.0
0.9896,0.0104,0.0
0.977,0.023,0.0
0.989,0.011,0.0
0.2698380952380952,0.7301619047619048,0.0
0.989,0.006,0.005
0.9879999999999999,0.012,0.0
0.9235,0.07250000000000001,0.004
0.998,0.002,0.0
0.9764666666666668,0.02353333333333333,0.0
1.0,0.0,0.0
0.2709904761904762,0.7290095238095239,0.0
0.054566666666666666,0.9454333333333333,0.0
0.9618666666666666,0.03813333333333333,0.0
1.0,0.0,0.0
0.993,0.007,0.0
0.8347428571428571,0.16525714285714282,0.0
0.9866666666666666,0.013333333333333332,0.0
0.994,0.0,0.006
1.0,0.0,0.0
0.2449285714285714,0.7520714285714285,0.003
0.856761904761905,0.14323809523809528,0.0
0.9873333333333334,0.012666666666666666,0.0
0.98,0.0076,0.0124
0.24453333333333332,0.7554666666666668,0.0
0.974,0.022,0.004
0.988,0.0,0.012
0.994,0.0,0.006
0.9172,0.08280000000000001,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9858666666666666,0.014133333333333333,0.0
0.6282000000000002,0.3684666666666667,0.003333333333333333
0.2306666666666667,0.7673333333333333,0.002
0.11561666666666667,0.8843833333333333,0.0
1.0,0.0,0.0
0.992,0.002,0.006
0.99,0.002,0.008
0.9115,0.04216666666666666,0.04633333333333334
0.9746333333333334,0.025366666666666662,0.0
0.9408666666666665,0.05913333333333333,0.0
1.0,0.0,0.0
0.7032761904761904,0.29672380952380945,0.0
0.8029666666666665,0.19703333333333337,0.0
0.998,0.002,0.0
0.9573238095238094,0.04067619047619048,0.002
0.992,0.0075,0.0005
0.9048333333333332,0.09516666666666668,0.0
0.852,0.028,0.12
0.08555238095238096,0.8734142857142857,0.04103333333333333
0.9522666666666667,0.0464,0.0013333333333333333
0.07516666666666666,0.5035214285714287,0.42131190476190483
0.38,0.62,0.0
0.9633666666666666,0.03663333333333332,0.0
0.9606999999999998,0.039299999999999995,0.0
0.976,0.024,0.0
0.998,0.002,0.0
0.8217499999999999,0.17824999999999996,0.0
1.0,0.0,0.0
0.9632666666666667,0.03673333333333333,0.0
0.8229047619047619,0.17709523809523808,0.0
0.9947999999999999,0.0052,0.0
0.995,0.005,0.0
0.7478666666666666,0.25213333333333343,0.0
0.9588000000000001,0.041199999999999994,0.0
0.5099523809523809,0.19585079365079366,0.2941968253968255
0.9912000000000001,0.0088,0.0
0.7989761904761904,0.20102380952380952,0.0
0.9616666666666667,0.021333333333333336,0.017
0.42866746031746034,0.21948968253968246,0.35184285714285735
0.127,0.1675,0.7055
0.9432,0.048866666666666676,0.007933333333333332
1.0,0.0,0.0
0.22643333333333335,0.7715666666666667,0.002
0.8683999999999998,0.12943333333333334,0.0021666666666666666
0.5088428571428573,0.4881571428571427,0.003
0.6092666666666667,0.39073333333333327,0.0
0.5881761904761905,0.4088238095238095,0.003
0.9699000000000001,0.030100000000000002,0.0
1.0,0.0,0.0
0.8982333333333333,0.10176666666666666,0.0
0.0509904761904762,0.034942857142857144,0.9140666666666667
0.996,0.004,0.0
0.8907333333333335,0.10926666666666666,0.0
0.997,0.003,0.0
0.998,0.002,0.0
0.998,0.002,0.0
0.354,0.6455,0.0005
0.994,0.006,0.0
0.18663333333333332,0.8113666666666667,0.002
0.07373333333333333,0.13753333333333334,0.7887333333333333
0.9897999999999999,0.003,0.0072
0.9689666666666666,0.002,0.029033333333333335
1.0,0.0,0.0
1.0,0.0,0.0
0.8873,0.11269999999999998,0.0
0.003,0.9702666666666666,0.026733333333333335
0.04786666666666667,0.8716952380952382,0.08043809523809521
0.9223333333333333,0.05619999999999999,0.02146666666666667
0.27088571428571423,0.7291142857142858,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.030400000000000003,0.4667095238095241,0.502890476190476
0.356,0.644,0.0
0.7889333333333333,0.1290666666666667,0.08199999999999999
0.04156666666666666,0.8780333333333334,0.0804
0.07176666666666667,0.2582333333333333,0.67
0.986,0.014,0.0
0.989,0.011,0.0
0.2940214285714286,0.4775785714285715,0.22839999999999996
1.0,0.0,0.0
0.995,0.005,0.0
0.9866666666666666,0.013333333333333334,0.0
0.9887333333333334,0.011266666666666666,0.0
0.8003587301587302,0.19964126984126981,0.0
0.10733333333333334,0.03766666666666667,0.855
0.998,0.002,0.0
0.998,0.0,0.002
1.0,0.0,0.0
1.0,0.0,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.9497333333333332,0.050266666666666675,0.0
0.8949666666666667,0.10503333333333334,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9721666666666666,0.02783333333333333,0.0
0.977,0.023,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.8623333333333333,0.13766666666666666,0.0
0.6216222222222225,0.3605444444444445,0.017833333333333333
0.5487222222222223,0.4287777777777777,0.022500000000000003
1.0,0.0,0.0
0.998,0.0,0.002
0.2858333333333334,0.7141666666666667,0.0
0.38969999999999977,0.24400476190476186,0.3662952380952382
0.024833333333333332,0.009999999999999998,0.9651666666666667
0.08719999999999999,0.9128000000000001,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.996,0.004,0.0
0.6702761904761906,0.23797380952380956,0.09174999999999998
1.0,0.0,0.0
1.0,0.0,0.0
0.9016000000000001,0.09840000000000002,0.0
0.998,0.0,0.002
0.998,0.002,0.0
0.8677047619047619,0.08402857142857142,0.04826666666666666
1.0,0.0,0.0
0.6569095238095236,0.3324238095238096,0.010666666666666668
0.025966666666666666,0.9510333333333333,0.023
0.998,0.002,0.0
0.6489499999999999,0.1754166666666667,0.17563333333333334
0.19630000000000003,0.08920000000000003,0.7145
0.999,0.001,0.0
0.9907999999999999,0.0092,0.0
0.2894333333333334,0.7045666666666667,0.006
0.4234174603174603,0.5705825396825397,0.006
0.9818,0.0142,0.004
0.9848,0.0112,0.004
0.9848,0.0112,0.004
0.997,0.003,0.0
1.0,0.0,0.0
0.008833333333333332,0.9819333333333334,0.009233333333333333
0.9855999999999999,0.0144,0.0
0.9820000000000001,0.018,0.0
0.998,0.002,0.0
0.9926666666666666,0.007333333333333333,0.0
0.346,0.652,0.002
0.7184666666666668,0.13746666666666665,0.14406666666666662
1.0,0.0,0.0
0.9782619047619048,0.021738095238095237,0.0
0.8680000000000001,0.13200000000000003,0.0
0.9986666666666666,0.0,0.0013333333333333333
0.997,0.003,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9338,0.06620000000000001,0.0
0.9972000000000001,0.0028,0.0
1.0,0.0,0.0
0.9942000000000001,0.0058,0.0
0.992,0.008,0.0
0.987,0.013,0.0
0.998,0.002,0.0
0.34665714285714283,0.083,0.5703428571428573
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9993333333333334,0.0006666666666666666,0.0
0.986,0.0,0.014
0.9945,0.0055,0.0
1.0,0.0,0.0
0.9468333333333334,0.026333333333333334,0.026833333333333334
0.3447666666666667,0.038166666666666654,0.6170666666666667
0.8479666666666666,0.06670000000000002,0.08533333333333333
0.2569190476190476,0.689147619047619,0.05393333333333333
1.0,0.0,0.0
1.0,0.0,0.0
0.9913333333333334,0.008666666666666666,0.0
0.978,0.0,0.022
0.9975,0.0025,0.0
0.9953333333333334,0.004666666666666667,0.0
0.15533333333333332,0.8446666666666667,0.0
0.29148095238095245,0.7085190476190477,0.0
0.16670000000000001,0.8332999999999999,0.0
0.9440999999999999,0.014666666666666668,0.04123333333333333
0.999,0.001,0.0
0.7472,0.19893968253968256,0.05386031746031746
0.5232357142857141,0.4424309523809524,0.034333333333333334
0.118,0.8736666666666667,0.008333333333333331
0.996,0.004,0.0
0.29483333333333334,0.7051666666666666,0.0
0.3141428571428571,0.6858571428571427,0.0
0.995,0.005,0.0
0.9898333333333332,0.010166666666666668,0.0
0.5248904761904762,0.4088761904761905,0.06623333333333332
0.9936666666666666,0.005666666666666667,0.0006666666666666666
0.07966666666666668,0.914,0.006333333333333333
0.2802047619047619,0.7197952380952384,0.0
0.9642333333333334,0.03576666666666667,0.0
0.998,0.0,0.002
0.992,0.008,0.0
0.9382999999999999,0.057699999999999994,0.004
1.0,0.0,0.0
0.997,0.003,0.0
0.6206285714285714,0.37937142857142864,0.0
0.18516666666666665,0.8108333333333334,0.004
0.9841333333333332,0.015866666666666668,0.0
0.9895,0.0105,0.0
0.9633333333333335,0.036666666666666674,0.0
0.6993619047619051,0.2926380952380953,0.008
0.8360619047619048,0.16193809523809513,0.002
0.9718333333333333,0.026166666666666664,0.002
0.9463333333333334,0.045,0.008666666666666668
0.998,0.002,0.0
0.9855,0.0085,0.006
0.9380999999999999,0.061900000000000004,0.0
0.9746666666666667,0.025333333333333336,0.0
0.995,0.0,0.005
0.9316666666666666,0.0395,0.028833333333333336
0.933904761904762,0.0660952380952381,0.0
0.9995,0.0005,0.0
0.9813,0.018699999999999998,0.0
0.9833333333333334,0.016,0.0006666666666666666
0.997,0.003,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.33407142857142874,0.6659285714285718,0.0
0.513551587301587,0.48644841269841294,0.0
0.114,0.886,0.0
0.9926666666666666,0.007333333333333333,0.0
0.977742857142857,0.02025714285714286,0.002
0.9943333333333333,0.005666666666666666,0.0
0.998,0.002,0.0
0.5600000000000002,0.03933333333333333,0.40066666666666667
0.8851333333333334,0.11486666666666667,0.0
0.993,0.006,0.001
0.996,0.0,0.004
0.9866666666666666,0.013333333333333334,0.0
0.998,0.002,0.0
0.9946666666666667,0.005333333333333333,0.0
1.0,0.0,0.0
0.99,0.01,0.0
1.0,0.0,0.0
0.9760333333333334,0.023966666666666664,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.9975,0.0025,0.0
0.9054333333333333,0.05056666666666666,0.044
1.0,0.0,0.0
1.0,0.0,0.0
0.995,0.005,0.0
1.0,0.0,0.0
0.5321285714285714,0.4678714285714285,0.0
0.994,0.006,0.0
0.9966666666666666,0.003333333333333333,0.0
0.7819428571428573,0.0958952380952381,0.12216190476190476
1.0,0.0,0.0
0.997,0.003,0.0
0.9354666666666666,0.011166666666666667,0.05336666666666667
0.9691000000000001,0.011833333333333333,0.019066666666666666
1.0,0.0,0.0
1.0,0.0,0.0
0.8544238095238093,0.0056,0.1399761904761905
0.9261333333333334,0.0,0.07386666666666668
0.33773333333333333,0.6622666666666667,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.08633333333333333,0.022333333333333334,0.8913333333333334
0.996,0.003,0.001
0.36733333333333335,0.6326666666666667,0.0
0.996,0.004,0.0
0.9908666666666666,0.009133333333333334,0.0
0.9945,0.0055,0.0
0.956,0.0405,0.0035
0.9995,0.0005,0.0
0.999,0.001,0.0
0.9965333333333334,0.003466666666666667,0.0
0.9993333333333334,0.0006666666666666666,0.0
0.9993333333333334,0.0006666666666666666,0.0
1.0,0.0,0.0
0.8758666666666667,0.08233333333333333,0.0418
0.13463333333333335,0.7928666666666666,0.0725
0.994,0.004,0.002
0.9825,0.0175,0.0
0.8776666666666666,0.12233333333333332,0.0
0.8285333333333335,0.07133333333333333,0.10013333333333332
0.8252333333333333,0.06413333333333332,0.11063333333333332
0.9836666666666667,0.016333333333333335,0.0
0.998,0.002,0.0
1.0,0.0,0.0
0.9975,0.0025,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.5749666666666666,0.3330666666666667,0.09196666666666665
1.0,0.0,0.0
0.976,0.016,0.008
0.9683999999999999,0.0016,0.03
0.968,0.0,0.032
0.964,0.0,0.036
0.9938333333333332,0.006166666666666666,0.0
0.9957999999999999,0.004200000000000001,0.0
0.44233333333333336,0.5576666666666668,0.0
0.995,0.005,0.0
1.0,0.0,0.0
0.9781666666666669,0.021833333333333333,0.0
1.0,0.0,0.0
0.7418412698412699,0.25815873015873014,0.0
0.9342,0.06480000000000001,0.001
0.3718,0.6282000000000001,0.0
0.9856666666666667,0.014333333333333333,0.0
0.994,0.006,0.0
0.998,0.002,0.0
0.9986666666666666,0.0013333333333333333,0.0
0.04636666666666665,0.4705619047619049,0.4830714285714283
0.16783333333333333,0.006,0.8261666666666665
0.16933333333333334,0.008,0.8226666666666668
0.9963333333333334,0.0036666666666666666,0.0
0.9929666666666666,0.007033333333333333,0.0
1.0,0.0,0.0
0.985,0.015,0.0
1.0,0.0,0.0
0.998,0.002,0.0
0.04469999999999999,0.9356333333333335,0.019666666666666666
0.9958666666666667,0.004133333333333333,0.0
0.9993333333333334,0.0006666666666666666,0.0
0.998,0.002,0.0
0.996,0.004,0.0
0.9923,0.0077,0.0
0.9943,0.0057,0.0
0.998,0.002,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.08314999999999997,0.852292857142857,0.06455714285714287
0.998,0.002,0.0
0.9745952380952381,0.025404761904761906,0.0
0.9728333333333332,0.027166666666666665,0.0
1.0,0.0,0.0
0.9993333333333333,0.0006666666666666666,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9966666666666666,0.0013333333333333333,0.002
0.7633571428571427,0.23464285714285718,0.002
0.05299999999999999,0.9343333333333335,0.012666666666666666
0.9400333333333333,0.036666666666666674,0.0233
0.9075333333333333,0.051833333333333335,0.040633333333333334
0.8823666666666666,0.07733333333333334,0.040299999999999996
0.9353761904761906,0.03712380952380953,0.0275
0.3343333333333333,0.6656666666666666,0.0
0.998,0.002,0.0
0.9773333333333334,0.0,0.022666666666666665
0.9312809523809524,0.06871904761904762,0.0
0.997,0.003,0.0
0.7130238095238093,0.06244285714285712,0.22453333333333333
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.16560000000000002,0.0882,0.7461999999999999
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9966666666666666,0.003333333333333333,0.0
1.0,0.0,0.0
0.997,0.002,0.001
1.0,0.0,0.0
0.8436,0.15639999999999998,0.0
0.08353333333333332,0.9099999999999999,0.006466666666666667
1.0,0.0,0.0
